connect:socket.fyers.in/hsm/v1-5/prod
SLF4J: Class path contains multiple SLF4J bindings.
SLF4J: Found binding in [jar:file:/Users/em997/Documents/Fyers/Backend/sdks/fyers-java-sdk-internal/target/dependency/hsjavalib-2.1.0-v1.5-22.jar!/org/slf4j/impl/StaticLoggerBinder.class]
SLF4J: Found binding in [jar:file:/Users/em997/Documents/Fyers/Backend/sdks/fyers-java-sdk-internal/repo/in/tts/hsjavalib/2.1.0-v1.5-22/hsjavalib-2.1.0-v1.5-22.jar!/org/slf4j/impl/StaticLoggerBinder.class]
SLF4J: See http://www.slf4j.org/codes.html#multiple_bindings for an explanation.
SLF4J: Actual binding is of type [org.slf4j.impl.Log4jLoggerFactory]
2025-11-28 10:34:21.379 INFO  [main] App3:56 - Loop 0: Subscribing [NSE:AMBUJACEM-EQ, NSE:BERGEPAINT-EQ, NSE:COLPAL-EQ, NSE:DABUR-EQ]
Loop    1: @10:35:32:995, quote : {"vol_traded_today":"286844","symbol":"NSE:JSWSTEEL-EQ","ask_size":"43","ch":"1.5","high_price":"1167.1","exch_feed_time":"1764306332","ltp":"1162.1","chp":"0.13","Yhigh":"122390","type":"sf","avg_trade_price":"1161.22","ask_price":"1162.4","Ylow":"88000","tot_sell_qty":"232533","bid_size":"86","last_traded_qty":"25","low_price":"1153.3","open_price":"1160.0","tot_buy_qty":"209571","turnover":"33308898968","last_traded_time":"1764306330","bid_price":"1162.1","prev_close_price":"1160.6"}
Loop    1: @10:35:32:995, quote : {"vol_traded_today":"41431","symbol":"NSE:GRASIM-EQ","ask_size":"5","ch":"3.5","high_price":"2747.2","exch_feed_time":"1764306332","ltp":"2743.5","chp":"0.13","Yhigh":"297780","type":"sf","avg_trade_price":"2737.68","ask_price":"2744.6","Ylow":"227694","tot_sell_qty":"41816","bid_size":"24","last_traded_qty":"2","low_price":"2727.5","open_price":"2747.2","tot_buy_qty":"56042","turnover":"11342482008","last_traded_time":"1764306332","bid_price":"2743.5","prev_close_price":"2740.0"}
Loop    1: @10:35:32:995, quote : {"vol_traded_today":"1315684","symbol":"NSE:NTPC-EQ","ask_size":"821","ch":"-2.3","high_price":"328.15","exch_feed_time":"1764306332","ltp":"325.05","chp":"-0.7","Yhigh":"37515","type":"sf","avg_trade_price":"325.94","ask_price":"325.05","Ylow":"29280","tot_sell_qty":"883031","bid_size":"895","last_traded_qty":"2","low_price":"324.25","open_price":"328.0","tot_buy_qty":"662549","turnover":"42883404296","last_traded_time":"1764306329","bid_price":"324.9","prev_close_price":"327.35"}
Loop    1: @10:35:32:996, quote : {"vol_traded_today":"95481","symbol":"NSE:DABUR-EQ","ask_size":"37","ch":"-3.45","high_price":"520.45","exch_feed_time":"1764306332","ltp":"515.7","chp":"-0.66","Yhigh":"57700","type":"sf","avg_trade_price":"517.17","ask_price":"515.95","Ylow":"43330","tot_sell_qty":"305239","bid_size":"59","last_traded_qty":"6","low_price":"515.15","open_price":"520.45","tot_buy_qty":"275665","turnover":"4937990877","last_traded_time":"1764306321","bid_price":"515.7","prev_close_price":"519.15"}
Loop    1: @10:35:33:663, quote : {"vol_traded_today":"286864","symbol":"NSE:JSWSTEEL-EQ","ask_size":"43","ch":"1.5","high_price":"1167.1","exch_feed_time":"1764306332","ltp":"1162.1","chp":"0.13","Yhigh":"122390","type":"sf","avg_trade_price":"1161.22","ask_price":"1162.4","Ylow":"88000","tot_sell_qty":"232533","bid_size":"109","last_traded_qty":"1","low_price":"1153.3","open_price":"1160.0","tot_buy_qty":"209594","turnover":"33311221408","last_traded_time":"1764306332","bid_price":"1162.1","prev_close_price":"1160.6"}
2025-11-28 10:35:33.741 INFO  [main] App3:70 - Loop 1: Unsubscribing [NSE:AMBUJACEM-EQ, NSE:BERGEPAINT-EQ, NSE:COLPAL-EQ, NSE:DABUR-EQ]
Loop    1: @10:35:34:257, quote : {"vol_traded_today":"128903","symbol":"NSE:AMBUJACEM-EQ","ask_size":"48","ch":"2.35","high_price":"551.85","exch_feed_time":"1764306333","ltp":"551.05","chp":"0.43","Yhigh":"62495","type":"sf","avg_trade_price":"549.33","ask_price":"551.3","Ylow":"45500","tot_sell_qty":"293460","bid_size":"1033","last_traded_qty":"31","low_price":"546.15","open_price":"549.3","tot_buy_qty":"311012","turnover":"7081028499","last_traded_time":"1764306330","bid_price":"551.05","prev_close_price":"548.7"}
Loop    1: @10:35:34:257, quote : {"vol_traded_today":"23695","symbol":"NSE:COLPAL-EQ","ask_size":"17","ch":"-3.9","high_price":"2175.2","exch_feed_time":"1764306333","ltp":"2167.4","chp":"-0.18","Yhigh":"311500","type":"sf","avg_trade_price":"2170.51","ask_price":"2167.6","Ylow":"214780","tot_sell_qty":"53825","bid_size":"18","last_traded_qty":"1","low_price":"2165.0","open_price":"2171.3","tot_buy_qty":"53594","turnover":"5143023445","last_traded_time":"1764306320","bid_price":"2166.6","prev_close_price":"2171.3"}
Loop    1: @10:35:34:257, quote : {"vol_traded_today":"286869","symbol":"NSE:JSWSTEEL-EQ","ask_size":"43","ch":"1.5","high_price":"1167.1","exch_feed_time":"1764306333","ltp":"1162.1","chp":"0.13","Yhigh":"122390","type":"sf","avg_trade_price":"1161.22","ask_price":"1162.4","Ylow":"88000","tot_sell_qty":"232528","bid_size":"51","last_traded_qty":"5","low_price":"1153.3","open_price":"1160.0","tot_buy_qty":"209536","turnover":"33311802018","last_traded_time":"1764306333","bid_price":"1162.1","prev_close_price":"1160.6"}
Loop    1: @10:35:34:257, quote : {"vol_traded_today":"41431","symbol":"NSE:GRASIM-EQ","ask_size":"5","ch":"3.5","high_price":"2747.2","exch_feed_time":"1764306333","ltp":"2743.5","chp":"0.13","Yhigh":"297780","type":"sf","avg_trade_price":"2737.68","ask_price":"2744.6","Ylow":"227694","tot_sell_qty":"41876","bid_size":"2","last_traded_qty":"2","low_price":"2727.5","open_price":"2747.2","tot_buy_qty":"56548","turnover":"11342482008","last_traded_time":"1764306332","bid_price":"2744.0","prev_close_price":"2740.0"}
Loop    1: @10:35:34:258, quote : {"vol_traded_today":"1315934","symbol":"NSE:NTPC-EQ","ask_size":"529","ch":"-2.3","high_price":"328.15","exch_feed_time":"1764306333","ltp":"325.05","chp":"-0.7","Yhigh":"37515","type":"sf","avg_trade_price":"325.94","ask_price":"325.05","Ylow":"29280","tot_sell_qty":"881240","bid_size":"1493","last_traded_qty":"1","low_price":"324.25","open_price":"328.0","tot_buy_qty":"666178","turnover":"42891552796","last_traded_time":"1764306333","bid_price":"325.0","prev_close_price":"327.35"}
2025-11-28 10:35:34.771 INFO  [main] App3:80 - Loop 1: Sleep for 5 minutes. 
Loop    1: @10:35:34:823, quote : {"vol_traded_today":"335749","symbol":"NSE:HINDPETRO-EQ","ask_size":"2","ch":"-3.6","high_price":"462.5","exch_feed_time":"1764306333","ltp":"459.8","chp":"-0.78","Yhigh":"49445","type":"sf","avg_trade_price":"460.36","ask_price":"459.85","Ylow":"28755","tot_sell_qty":"402083","bid_size":"528","last_traded_qty":"17","low_price":"459.1","open_price":"462.0","tot_buy_qty":"409827","turnover":"15456540964","last_traded_time":"1764306333","bid_price":"459.8","prev_close_price":"463.4"}
Loop    1: @10:35:34:823, quote : {"vol_traded_today":"95487","symbol":"NSE:DABUR-EQ","ask_size":"37","ch":"-3.45","high_price":"520.45","exch_feed_time":"1764306334","ltp":"515.7","chp":"-0.66","Yhigh":"57700","type":"sf","avg_trade_price":"517.17","ask_price":"515.95","Ylow":"43330","tot_sell_qty":"305093","bid_size":"147","last_traded_qty":"6","low_price":"515.15","open_price":"520.45","tot_buy_qty":"276193","turnover":"4938301179","last_traded_time":"1764306331","bid_price":"515.7","prev_close_price":"519.15"}
2025-11-28 10:35:34.869 INFO  [WebSocketConnectReadThread-14] App3:146 - Loop 1: On Message: {"code":200,"type":"unsub","message":"Successfully unsubscribed","unsubscribed_symbols":["NSE:AMBUJACEM-EQ","NSE:BERGEPAINT-EQ","NSE:COLPAL-EQ","NSE:DABUR-EQ"]}
Loop    1: @10:35:35:436, quote : {"vol_traded_today":"286869","symbol":"NSE:JSWSTEEL-EQ","ask_size":"43","ch":"1.5","high_price":"1167.1","exch_feed_time":"1764306334","ltp":"1162.1","chp":"0.13","Yhigh":"122390","type":"sf","avg_trade_price":"1161.22","ask_price":"1162.4","Ylow":"88000","tot_sell_qty":"232528","bid_size":"51","last_traded_qty":"5","low_price":"1153.3","open_price":"1160.0","tot_buy_qty":"209537","turnover":"33311802018","last_traded_time":"1764306333","bid_price":"1162.1","prev_close_price":"1160.6"}
2025-11-28 10:36:34.772 INFO  [main] App3:56 - Loop 2: Subscribing [NSE:ONGC-EQ, NSE:SBICARD-EQ, NSE:AMBUJACEM-EQ, NSE:BERGEPAINT-EQ]
2025-11-28 10:36:34.780 INFO  [main] App3:134 - Loop 2: *** On Error: {"code":-300,"s":"error","type":"excp","message":"Please check internet connection"}
Loop 2: *** On Error: {"code":-300,"s":"error","type":"excp","message":"Please check internet connection"}
2025-11-28 10:36:38.304 INFO  [WebSocketConnectReadThread-14] App3:134 - Loop 2: *** On Error: {"code":-300,"s":"error","type":"excp","message":"Please check internet connection"}
Loop 2: *** On Error: {"code":-300,"s":"error","type":"excp","message":"Please check internet connection"}
2025-11-28 10:36:39.782 INFO  [main] App3:70 - Loop 2: Unsubscribing [NSE:GRASIM-EQ, NSE:HINDPETRO-EQ, NSE:JSWSTEEL-EQ, NSE:NTPC-EQ]
2025-11-28 10:36:39.784 INFO  [main] App3:134 - Loop 2: *** On Error: {"code":-300,"s":"error","type":"excp","message":"Please check internet connection"}
Loop 2: *** On Error: {"code":-300,"s":"error","type":"excp","message":"Please check internet connection"}
2025-11-28 10:36:39.785 INFO  [main] App3:80 - Loop 2: Sleep for 5 minutes. 
2025-11-28 10:37:39.786 INFO  [main] App3:56 - Loop 3: Subscribing [NSE:COLPAL-EQ, NSE:DABUR-EQ, NSE:GRASIM-EQ, NSE:HINDPETRO-EQ]
2025-11-28 10:37:39.790 INFO  [main] App3:134 - Loop 3: *** On Error: {"code":-300,"s":"error","type":"excp","message":"Please check internet connection"}
Loop 3: *** On Error: {"code":-300,"s":"error","type":"excp","message":"Please check internet connection"}
2025-11-28 10:37:44.796 INFO  [main] App3:70 - Loop 3: Unsubscribing [NSE:ONGC-EQ, NSE:SBICARD-EQ, NSE:AMBUJACEM-EQ, NSE:BERGEPAINT-EQ]
2025-11-28 10:37:44.797 INFO  [main] App3:134 - Loop 3: *** On Error: {"code":-300,"s":"error","type":"excp","message":"Please check internet connection"}
Loop 3: *** On Error: {"code":-300,"s":"error","type":"excp","message":"Please check internet connection"}
2025-11-28 10:37:44.797 INFO  [main] App3:80 - Loop 3: Sleep for 5 minutes. 
Reconnecting to socket, please wait....
connect:socket.fyers.in/hsm/v1-5/prod
Connection failed, HSMConnectionCounter remains: 0
2025-11-28 10:37:54.945 INFO  [WebSocketConnectReadThread-22] App3:146 - Loop 3: On Message: {"code":200,"type":"cn","message":"Authentication done"}
2025-11-28 10:37:54.946 INFO  [WebSocketConnectReadThread-22] App3:123 - Loop 3: On open: HSM Connected
2025-11-28 10:37:56.446 INFO  [WebSocketConnectReadThread-22] App3:146 - Loop 3: On Message: {"code":200,"subscribed_symbols":["NSE:GRASIM-EQ","NSE:HINDPETRO-EQ","NSE:JSWSTEEL-EQ","NSE:NTPC-EQ"],"type":"sub","message":"Successfully subscribed"}
Loop    3: @10:37:56:881, quote : {"vol_traded_today":"341047","symbol":"NSE:HINDPETRO-EQ","ask_size":"60","ch":"-3.65","high_price":"462.5","exch_feed_time":"1764306469","ltp":"459.75","chp":"-0.79","Yhigh":"49445","type":"sf","avg_trade_price":"460.36","ask_price":"459.75","Ylow":"28755","tot_sell_qty":"401286","bid_size":"57","last_traded_qty":"1","low_price":"459.1","open_price":"462.0","tot_buy_qty":"409722","turnover":"15700439692","last_traded_time":"1764306467","bid_price":"459.65","prev_close_price":"463.4"}
Loop    3: @10:37:56:882, quote : {"vol_traded_today":"288321","symbol":"NSE:JSWSTEEL-EQ","ask_size":"13","ch":"1.8","high_price":"1167.1","exch_feed_time":"1764306475","ltp":"1162.4","chp":"0.16","Yhigh":"122390","type":"sf","avg_trade_price":"1161.22","ask_price":"1162.4","Ylow":"88000","tot_sell_qty":"235151","bid_size":"52","last_traded_qty":"4","low_price":"1153.3","open_price":"1160.0","tot_buy_qty":"205244","turnover":"33480411162","last_traded_time":"1764306474","bid_price":"1162.2","prev_close_price":"1160.6"}
Loop    3: @10:37:56:882, quote : {"vol_traded_today":"42044","symbol":"NSE:GRASIM-EQ","ask_size":"2","ch":"4.6","high_price":"2747.2","exch_feed_time":"1764306476","ltp":"2744.6","chp":"0.17","Yhigh":"297780","type":"sf","avg_trade_price":"2737.78","ask_price":"2745.3","Ylow":"227694","tot_sell_qty":"41631","bid_size":"9","last_traded_qty":"1","low_price":"2727.5","open_price":"2747.2","tot_buy_qty":"57285","turnover":"11510722232","last_traded_time":"1764306473","bid_price":"2744.6","prev_close_price":"2740.0"}
Loop    3: @10:37:56:882, quote : {"vol_traded_today":"1408167","symbol":"NSE:NTPC-EQ","ask_size":"562","ch":"-1.9","high_price":"328.15","exch_feed_time":"1764306476","ltp":"325.45","chp":"-0.58","Yhigh":"37515","type":"sf","avg_trade_price":"325.91","ask_price":"325.5","Ylow":"29280","tot_sell_qty":"852773","bid_size":"3853","last_traded_qty":"1","low_price":"324.25","open_price":"328.0","tot_buy_qty":"703271","turnover":"45893570697","last_traded_time":"1764306476","bid_price":"325.45","prev_close_price":"327.35"}
Loop    3: @10:37:57:410, quote : {"vol_traded_today":"1408170","symbol":"NSE:NTPC-EQ","ask_size":"1121","ch":"-1.85","high_price":"328.15","exch_feed_time":"1764306476","ltp":"325.5","chp":"-0.57","Yhigh":"37515","type":"sf","avg_trade_price":"325.91","ask_price":"325.5","Ylow":"29280","tot_sell_qty":"853474","bid_size":"3854","last_traded_qty":"2","low_price":"324.25","open_price":"328.0","tot_buy_qty":"703176","turnover":"45893668470","last_traded_time":"1764306476","bid_price":"325.45","prev_close_price":"327.35"}
Loop    3: @10:37:58:093, quote : {"vol_traded_today":"1408171","symbol":"NSE:NTPC-EQ","ask_size":"1121","ch":"-1.9","high_price":"328.15","exch_feed_time":"1764306477","ltp":"325.45","chp":"-0.58","Yhigh":"37515","type":"sf","avg_trade_price":"325.91","ask_price":"325.5","Ylow":"29280","tot_sell_qty":"853502","bid_size":"3853","last_traded_qty":"1","low_price":"324.25","open_price":"328.0","tot_buy_qty":"703175","turnover":"45893701061","last_traded_time":"1764306476","bid_price":"325.45","prev_close_price":"327.35"}
Loop    3: @10:37:58:640, quote : {"vol_traded_today":"1408172","symbol":"NSE:NTPC-EQ","ask_size":"1121","ch":"-1.9","high_price":"328.15","exch_feed_time":"1764306477","ltp":"325.45","chp":"-0.58","Yhigh":"37515","type":"sf","avg_trade_price":"325.91","ask_price":"325.5","Ylow":"29280","tot_sell_qty":"853502","bid_size":"3912","last_traded_qty":"1","low_price":"324.25","open_price":"328.0","tot_buy_qty":"703304","turnover":"45893733652","last_traded_time":"1764306477","bid_price":"325.45","prev_close_price":"327.35"}
Loop    3: @10:37:59:322, quote : {"vol_traded_today":"288321","symbol":"NSE:JSWSTEEL-EQ","ask_size":"13","ch":"1.8","high_price":"1167.1","exch_feed_time":"1764306478","ltp":"1162.4","chp":"0.16","Yhigh":"122390","type":"sf","avg_trade_price":"1161.22","ask_price":"1162.4","Ylow":"88000","tot_sell_qty":"235151","bid_size":"52","last_traded_qty":"1","low_price":"1153.3","open_price":"1160.0","tot_buy_qty":"205244","turnover":"33480411162","last_traded_time":"1764306474","bid_price":"1162.2","prev_close_price":"1160.6"}
Loop    3: @10:37:59:322, quote : {"vol_traded_today":"42045","symbol":"NSE:GRASIM-EQ","ask_size":"2","ch":"4.6","high_price":"2747.2","exch_feed_time":"1764306478","ltp":"2744.6","chp":"0.17","Yhigh":"297780","type":"sf","avg_trade_price":"2737.78","ask_price":"2745.3","Ylow":"227694","tot_sell_qty":"41624","bid_size":"8","last_traded_qty":"1","low_price":"2727.5","open_price":"2747.2","tot_buy_qty":"57273","turnover":"11510996010","last_traded_time":"1764306474","bid_price":"2744.6","prev_close_price":"2740.0"}
Loop    3: @10:37:59:323, quote : {"vol_traded_today":"1408172","symbol":"NSE:NTPC-EQ","ask_size":"1121","ch":"-1.9","high_price":"328.15","exch_feed_time":"1764306478","ltp":"325.45","chp":"-0.58","Yhigh":"37515","type":"sf","avg_trade_price":"325.91","ask_price":"325.5","Ylow":"29280","tot_sell_qty":"853532","bid_size":"3912","last_traded_qty":"1","low_price":"324.25","open_price":"328.0","tot_buy_qty":"703360","turnover":"45893733652","last_traded_time":"1764306477","bid_price":"325.45","prev_close_price":"327.35"}
Loop    3: @10:37:59:880, quote : {"vol_traded_today":"1408172","symbol":"NSE:NTPC-EQ","ask_size":"1121","ch":"-1.9","high_price":"328.15","exch_feed_time":"1764306479","ltp":"325.45","chp":"-0.58","Yhigh":"37515","type":"sf","avg_trade_price":"325.91","ask_price":"325.5","Ylow":"29280","tot_sell_qty":"853532","bid_size":"3912","last_traded_qty":"5","low_price":"324.25","open_price":"328.0","tot_buy_qty":"703360","turnover":"45893733652","last_traded_time":"1764306477","bid_price":"325.45","prev_close_price":"327.35"}
Loop    3: @10:38:00:659, quote : {"vol_traded_today":"341047","symbol":"NSE:HINDPETRO-EQ","ask_size":"60","ch":"-3.65","high_price":"462.5","exch_feed_time":"1764306479","ltp":"459.75","chp":"-0.79","Yhigh":"49445","type":"sf","avg_trade_price":"460.36","ask_price":"459.75","Ylow":"28755","tot_sell_qty":"401046","bid_size":"57","last_traded_qty":"1","low_price":"459.1","open_price":"462.0","tot_buy_qty":"409726","turnover":"15700439692","last_traded_time":"1764306467","bid_price":"459.65","prev_close_price":"463.4"}
Loop    3: @10:38:00:660, quote : {"vol_traded_today":"288325","symbol":"NSE:JSWSTEEL-EQ","ask_size":"9","ch":"1.8","high_price":"1167.1","exch_feed_time":"1764306480","ltp":"1162.4","chp":"0.16","Yhigh":"122390","type":"sf","avg_trade_price":"1161.22","ask_price":"1162.4","Ylow":"88000","tot_sell_qty":"235237","bid_size":"61","last_traded_qty":"1","low_price":"1153.3","open_price":"1160.0","tot_buy_qty":"205919","turnover":"33480875650","last_traded_time":"1764306479","bid_price":"1162.2","prev_close_price":"1160.6"}
Loop    3: @10:38:00:660, quote : {"vol_traded_today":"1408195","symbol":"NSE:NTPC-EQ","ask_size":"1108","ch":"-1.85","high_price":"328.15","exch_feed_time":"1764306479","ltp":"325.5","chp":"-0.57","Yhigh":"37515","type":"sf","avg_trade_price":"325.91","ask_price":"325.5","Ylow":"29280","tot_sell_qty":"853519","bid_size":"3902","last_traded_qty":"2","low_price":"324.25","open_price":"328.0","tot_buy_qty":"703352","turnover":"45894483245","last_traded_time":"1764306479","bid_price":"325.45","prev_close_price":"327.35"}
Loop    3: @10:38:01:136, quote : {"vol_traded_today":"1408195","symbol":"NSE:NTPC-EQ","ask_size":"1108","ch":"-1.85","high_price":"328.15","exch_feed_time":"1764306480","ltp":"325.5","chp":"-0.57","Yhigh":"37515","type":"sf","avg_trade_price":"325.91","ask_price":"325.5","Ylow":"29280","tot_sell_qty":"853512","bid_size":"3902","last_traded_qty":"2","low_price":"324.25","open_price":"328.0","tot_buy_qty":"703427","turnover":"45894483245","last_traded_time":"1764306479","bid_price":"325.45","prev_close_price":"327.35"}
Loop    3: @10:38:01:728, quote : {"vol_traded_today":"1408202","symbol":"NSE:NTPC-EQ","ask_size":"1101","ch":"-1.9","high_price":"328.15","exch_feed_time":"1764306481","ltp":"325.45","chp":"-0.58","Yhigh":"37515","type":"sf","avg_trade_price":"325.91","ask_price":"325.5","Ylow":"29280","tot_sell_qty":"853505","bid_size":"3902","last_traded_qty":"1","low_price":"324.25","open_price":"328.0","tot_buy_qty":"703460","turnover":"45894711382","last_traded_time":"1764306481","bid_price":"325.45","prev_close_price":"327.35"}
Loop    3: @10:38:02:375, quote : {"vol_traded_today":"1408203","symbol":"NSE:NTPC-EQ","ask_size":"1101","ch":"-1.9","high_price":"328.15","exch_feed_time":"1764306481","ltp":"325.45","chp":"-0.58","Yhigh":"37515","type":"sf","avg_trade_price":"325.91","ask_price":"325.5","Ylow":"29280","tot_sell_qty":"853505","bid_size":"3901","last_traded_qty":"1","low_price":"324.25","open_price":"328.0","tot_buy_qty":"703528","turnover":"45894743973","last_traded_time":"1764306481","bid_price":"325.45","prev_close_price":"327.35"}
Loop    3: @10:38:02:972, quote : {"vol_traded_today":"288325","symbol":"NSE:JSWSTEEL-EQ","ask_size":"9","ch":"1.6","high_price":"1167.1","exch_feed_time":"1764306482","ltp":"1162.2","chp":"0.14","Yhigh":"122390","type":"sf","avg_trade_price":"1161.22","ask_price":"1162.4","Ylow":"88000","tot_sell_qty":"235237","bid_size":"61","last_traded_qty":"18","low_price":"1153.3","open_price":"1160.0","tot_buy_qty":"205919","turnover":"33480875650","last_traded_time":"1764306479","bid_price":"1162.2","prev_close_price":"1160.6"}
Loop    3: @10:38:02:973, quote : {"vol_traded_today":"42045","symbol":"NSE:GRASIM-EQ","ask_size":"2","ch":"4.5","high_price":"2747.2","exch_feed_time":"1764306482","ltp":"2744.5","chp":"0.16","Yhigh":"297780","type":"sf","avg_trade_price":"2737.78","ask_price":"2745.3","Ylow":"227694","tot_sell_qty":"41624","bid_size":"8","last_traded_qty":"2","low_price":"2727.5","open_price":"2747.2","tot_buy_qty":"57273","turnover":"11510996010","last_traded_time":"1764306474","bid_price":"2744.6","prev_close_price":"2740.0"}
Loop    3: @10:38:02:973, quote : {"vol_traded_today":"1408224","symbol":"NSE:NTPC-EQ","ask_size":"1098","ch":"-1.85","high_price":"328.15","exch_feed_time":"1764306482","ltp":"325.5","chp":"-0.57","Yhigh":"37515","type":"sf","avg_trade_price":"325.91","ask_price":"325.5","Ylow":"29280","tot_sell_qty":"853502","bid_size":"3883","last_traded_qty":"1","low_price":"324.25","open_price":"328.0","tot_buy_qty":"703402","turnover":"45895428384","last_traded_time":"1764306482","bid_price":"325.45","prev_close_price":"327.35"}
Loop    3: @10:38:04:285, quote : {"vol_traded_today":"42078","symbol":"NSE:GRASIM-EQ","ask_size":"5","ch":"4.5","high_price":"2747.2","exch_feed_time":"1764306483","ltp":"2744.5","chp":"0.16","Yhigh":"297780","type":"sf","avg_trade_price":"2737.79","ask_price":"2745.1","Ylow":"227694","tot_sell_qty":"41679","bid_size":"184","last_traded_qty":"2","low_price":"2727.5","open_price":"2747.2","tot_buy_qty":"57183","turnover":"11520072762","last_traded_time":"1764306482","bid_price":"2744.5","prev_close_price":"2740.0"}
Loop    3: @10:38:04:285, quote : {"vol_traded_today":"1409233","symbol":"NSE:NTPC-EQ","ask_size":"1094","ch":"-1.85","high_price":"328.15","exch_feed_time":"1764306483","ltp":"325.5","chp":"-0.57","Yhigh":"37515","type":"sf","avg_trade_price":"325.91","ask_price":"325.5","Ylow":"29280","tot_sell_qty":"853308","bid_size":"2878","last_traded_qty":"1","low_price":"324.25","open_price":"328.0","tot_buy_qty":"702563","turnover":"45928312703","last_traded_time":"1764306483","bid_price":"325.45","prev_close_price":"327.35"}
Loop    3: @10:38:04:872, quote : {"vol_traded_today":"341047","symbol":"NSE:HINDPETRO-EQ","ask_size":"210","ch":"-3.65","high_price":"462.5","exch_feed_time":"1764306484","ltp":"459.75","chp":"-0.79","Yhigh":"49445","type":"sf","avg_trade_price":"460.36","ask_price":"459.75","Ylow":"28755","tot_sell_qty":"401196","bid_size":"57","last_traded_qty":"1","low_price":"459.1","open_price":"462.0","tot_buy_qty":"410092","turnover":"15700439692","last_traded_time":"1764306467","bid_price":"459.65","prev_close_price":"463.4"}
Loop    3: @10:38:04:872, quote : {"vol_traded_today":"288343","symbol":"NSE:JSWSTEEL-EQ","ask_size":"95","ch":"1.6","high_price":"1167.1","exch_feed_time":"1764306484","ltp":"1162.2","chp":"0.14","Yhigh":"122390","type":"sf","avg_trade_price":"1161.22","ask_price":"1162.4","Ylow":"88000","tot_sell_qty":"235488","bid_size":"34","last_traded_qty":"18","low_price":"1153.3","open_price":"1160.0","tot_buy_qty":"205243","turnover":"33482965846","last_traded_time":"1764306481","bid_price":"1162.2","prev_close_price":"1160.6"}
Loop    3: @10:38:04:873, quote : {"vol_traded_today":"42082","symbol":"NSE:GRASIM-EQ","ask_size":"1","ch":"5.1","high_price":"2747.2","exch_feed_time":"1764306484","ltp":"2745.1","chp":"0.19","Yhigh":"297780","type":"sf","avg_trade_price":"2737.79","ask_price":"2745.4","Ylow":"227694","tot_sell_qty":"40205","bid_size":"8","last_traded_qty":"1","low_price":"2727.5","open_price":"2747.2","tot_buy_qty":"57552","turnover":"11521167878","last_traded_time":"1764306484","bid_price":"2744.8","prev_close_price":"2740.0"}
Loop    3: @10:38:04:873, quote : {"vol_traded_today":"1409483","symbol":"NSE:NTPC-EQ","ask_size":"1525","ch":"-1.9","high_price":"328.15","exch_feed_time":"1764306484","ltp":"325.45","chp":"-0.58","Yhigh":"37515","type":"sf","avg_trade_price":"325.91","ask_price":"325.5","Ylow":"29280","tot_sell_qty":"853733","bid_size":"2628","last_traded_qty":"250","low_price":"324.25","open_price":"328.0","tot_buy_qty":"702182","turnover":"45936460453","last_traded_time":"1764306483","bid_price":"325.45","prev_close_price":"327.35"}
Loop    3: @10:38:06:086, quote : {"vol_traded_today":"288343","symbol":"NSE:JSWSTEEL-EQ","ask_size":"95","ch":"1.6","high_price":"1167.1","exch_feed_time":"1764306485","ltp":"1162.2","chp":"0.14","Yhigh":"122390","type":"sf","avg_trade_price":"1161.22","ask_price":"1162.4","Ylow":"88000","tot_sell_qty":"235476","bid_size":"34","last_traded_qty":"18","low_price":"1153.3","open_price":"1160.0","tot_buy_qty":"205265","turnover":"33482965846","last_traded_time":"1764306481","bid_price":"1162.2","prev_close_price":"1160.6"}
Loop    3: @10:38:06:086, quote : {"vol_traded_today":"1409496","symbol":"NSE:NTPC-EQ","ask_size":"1586","ch":"-1.9","high_price":"328.15","exch_feed_time":"1764306485","ltp":"325.45","chp":"-0.58","Yhigh":"37515","type":"sf","avg_trade_price":"325.91","ask_price":"325.5","Ylow":"29280","tot_sell_qty":"853717","bid_size":"2620","last_traded_qty":"3","low_price":"324.25","open_price":"328.0","tot_buy_qty":"702191","turnover":"45936884136","last_traded_time":"1764306485","bid_price":"325.45","prev_close_price":"327.35"}
Loop    3: @10:38:06:637, quote : {"vol_traded_today":"42082","symbol":"NSE:GRASIM-EQ","ask_size":"1","ch":"5.6","high_price":"2747.2","exch_feed_time":"1764306486","ltp":"2745.6","chp":"0.2","Yhigh":"297780","type":"sf","avg_trade_price":"2737.79","ask_price":"2745.4","Ylow":"227694","tot_sell_qty":"40205","bid_size":"8","last_traded_qty":"2","low_price":"2727.5","open_price":"2747.2","tot_buy_qty":"57552","turnover":"11521167878","last_traded_time":"1764306484","bid_price":"2744.8","prev_close_price":"2740.0"}
Loop    3: @10:38:06:638, quote : {"vol_traded_today":"1409499","symbol":"NSE:NTPC-EQ","ask_size":"1583","ch":"-1.85","high_price":"328.15","exch_feed_time":"1764306486","ltp":"325.5","chp":"-0.57","Yhigh":"37515","type":"sf","avg_trade_price":"325.91","ask_price":"325.5","Ylow":"29280","tot_sell_qty":"853714","bid_size":"2620","last_traded_qty":"3","low_price":"324.25","open_price":"328.0","tot_buy_qty":"702191","turnover":"45936981909","last_traded_time":"1764306485","bid_price":"325.45","prev_close_price":"327.35"}
